eta,question_id,pool_size,K,relevance_margin,pool_cohesion,delta_q,selected_ranks,gold_pool,gold_hits,recall,redundancy,energy
0.25,nq_191,15,5,0.0013107720994198768,0.838372960436664,9.771684245902971e-05,0;8;29;36;47,True,4,0.4444444444444444,0.7913629567748727,-50.86744657921541
0.5,nq_191,15,5,0.0013107720994198768,0.838372960436664,0.00019543368491805943,0;8;29;36;47,True,4,0.4444444444444444,0.7913629567748727,-50.866673284321664
1.0,nq_191,15,5,0.0013107720994198768,0.838372960436664,0.00039086736983611885,0;8;29;36;47,True,4,0.4444444444444444,0.7913629567748727,-50.865126694534155
2.0,nq_191,15,5,0.0013107720994198768,0.838372960436664,0.0007817347396722377,0;8;29;36;47,True,4,0.4444444444444444,0.7913629567748727,-50.862033514959165
4.0,nq_191,15,5,0.0013107720994198768,0.838372960436664,0.0015634694793444754,0;8;29;36;47,True,4,0.4444444444444444,0.7913629567748727,-50.85584715580916
0.0,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.0,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-48.072830075178715
0.05,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.00012321790930371366,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-48.07187355403977
0.1,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.0002464358186074273,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-48.07091703290083
0.25,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.0006160895465185683,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-48.068047469484
0.5,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.0012321790930371365,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-48.06326486378927
1.0,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.002464358186074273,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-48.05369965239983
2.0,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.004928716372148546,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-48.03456922962093
4.0,nq_192,15,5,0.008001453421327381,0.8117167797592921,0.009857432744297092,0;3;6;13;37,True,1,0.3333333333333333,0.7762841816988372,-47.99630838406315
0.0,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.0,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.96293377182789
0.05,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.0005159264485534544,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.958820530522104
0.1,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.0010318528971069087,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.95470728921631
0.25,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.0025796322427672717,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.942367565298916
0.5,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.005159264485534543,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.92180135876994
1.0,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.010318528971069087,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.88066894571199
2.0,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.020637057942138173,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.79840411959607
4.0,nq_193,15,5,0.034229241557061654,0.8293139549958383,0.04127411588427635,5;8;29;31;41,False,0,0.0,0.7972534296949243,-47.633874467364244
0.0,nq_194,15,5,0.0005954225205585129,0.7269382192822506,0.0,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.35922255472903
0.05,nq_194,15,5,0.0005954225205585129,0.7269382192822506,1.0238519685772496e-05,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.35914886259782
0.1,nq_194,15,5,0.0005954225205585129,0.7269382192822506,2.0477039371544992e-05,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.359075170466596
0.25,nq_194,15,5,0.0005954225205585129,0.7269382192822506,5.119259842886248e-05,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.3588540940729
0.5,nq_194,15,5,0.0005954225205585129,0.7269382192822506,0.00010238519685772496,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.35848563341678
1.0,nq_194,15,5,0.0005954225205585129,0.7269382192822506,0.00020477039371544992,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.357748712104495
2.0,nq_194,15,5,0.0005954225205585129,0.7269382192822506,0.00040954078743089985,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.356274869479975
4.0,nq_194,15,5,0.0005954225205585129,0.7269382192822506,0.0008190815748617997,0;1;15;19;40,True,3,1.0,0.7197537680083782,-49.353327184230906
0.0,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.0,8;10;22;30;40,False,0,0.0,0.9412237308935344,-47.14810327912045
0.05,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.0003988838208034447,8;10;22;30;40,False,0,0.0,0.9412237308935344,-47.14434888994036
0.1,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.0007977676416068894,8;10;22;30;40,False,0,0.0,0.9412237308935344,-47.140594500760265
0.25,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.001994419104017223,8;10;22;30;40,False,0,0.0,0.9412237308935344,-47.129331333219966
0.5,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.003988838208034446,8;10;22;30;40,False,0,0.0,0.9412237308935344,-47.11055938731948
1.0,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.007977676416068892,8;10;22;30;40,False,0,0.0,0.9412237308935344,-47.07301549551852
2.0,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.015955352832137785,8;10;22;30;40,False,0,0.0,0.9412237308935344,-46.997927711916574
4.0,nq_195,15,5,0.02995986692622675,0.9388646973439227,0.03191070566427557,8;10;22;30;40,False,0,0.0,0.9412237308935344,-46.8477521447127
0.0,nq_196,15,5,0.23206859402416127,0.79924348349028,0.0,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-50.25754883092823
0.05,nq_196,15,5,0.23206859402416127,0.79924348349028,0.003629499465087387,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-50.22958754465958
0.1,nq_196,15,5,0.23206859402416127,0.79924348349028,0.007258998930174774,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-50.201626258390945
0.25,nq_196,15,5,0.23206859402416127,0.79924348349028,0.018147497325436933,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-50.11774239958503
0.5,nq_196,15,5,0.23206859402416127,0.79924348349028,0.036294994650873866,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-49.97793596824184
1.0,nq_196,15,5,0.23206859402416127,0.79924348349028,0.07258998930174773,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-49.69832310555545
2.0,nq_196,15,5,0.23206859402416127,0.79924348349028,0.14517997860349546,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-49.139097380182676
4.0,nq_196,15,5,0.23206859402416127,0.79924348349028,0.2903599572069909,0;11;12;16;46,True,4,0.2857142857142857,0.7703895960752087,-48.02064592943714
0.0,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.0,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.850496449172375
0.05,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.0012327206934902074,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.84018267551836
0.1,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.002465441386980415,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.829868901864366
0.25,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.006163603467451037,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.79892758090234
0.5,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.012327206934902074,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.747358712632305
1.0,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.02465441386980415,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.644220976092235
2.0,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.0493088277396083,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.437945503012074
4.0,nq_197,15,5,0.0819283486742127,0.8307665565404094,0.0986176554792166,1;3;4;12;32,True,1,1.0,0.8366675199396593,-48.02539455685178
0.0,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.0,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.32710451840913
0.05,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.00047103252027925276,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.3231757597038
0.1,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.0009420650405585055,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.31924700099847
0.25,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.0023551626013962636,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.30746072488246
0.5,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.004710325202792527,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.287816931355806
1.0,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.009420650405585054,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.24852934430248
2.0,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.01884130081117011,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.169954170195815
4.0,nq_198,15,5,0.03156512163121605,0.8376567060035737,0.03768260162234022,4;20;21;37;45,True,5,0.35714285714285715,0.8340737711705755,-50.012803821982494
0.0,nq_199,15,5,0.005008628154533734,0.8320263269285668,0.0,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.98780086656317
0.05,nq_199,15,5,0.005008628154533734,0.8320263269285668,7.52473505441088e-05,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.9872151715721
0.1,nq_199,15,5,0.005008628154533734,0.8320263269285668,0.0001504947010882176,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.986629476581044
0.25,nq_199,15,5,0.005008628154533734,0.8320263269285668,0.00037623675272054394,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.98487239160787
0.5,nq_199,15,5,0.005008628154533734,0.8320263269285668,0.0007524735054410879,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.9819439166526
1.0,nq_199,15,5,0.005008628154533734,0.8320263269285668,0.0015049470108821758,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.97608696674203
2.0,nq_199,15,5,0.005008628154533734,0.8320263269285668,0.0030098940217643515,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.96437306692089
4.0,nq_199,15,5,0.005008628154533734,0.8320263269285668,0.006019788043528703,7;10;19;29;34,True,2,0.25,0.7783596190717228,-50.94094526727862
0.0,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.0,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-49.096965572985404
0.05,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.0008786868361823047,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-49.09084893829037
0.1,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.0017573736723646093,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-49.084732303595345
0.25,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.0043934341809115235,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-49.066382399510246
0.5,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.008786868361823047,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-49.035799226035095
1.0,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.017573736723646094,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-48.974632879084766
2.0,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.03514747344729219,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-48.85230018518414
4.0,nq_2,15,5,0.0480575583508763,0.6836549450417442,0.07029494689458438,0;1;32;37;47,True,3,0.23076923076923078,0.696110883099951,-48.60763479738287
0.0,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.0,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.64039150361914
0.05,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.00012131342365748006,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.63937373490435
0.1,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.00024262684731496013,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.63835596618958
0.25,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.0006065671182874003,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.635302660045255
0.5,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.0012131342365748006,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.63021381647138
1.0,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.002426268473149601,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.62003612932364
2.0,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.004852536946299202,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.59968075502813
4.0,nq_20,15,5,0.008331447122295221,0.8584620281536771,0.009705073892598405,0;6;9;30;42,True,2,0.5,0.8389580345605078,-47.55897000643714
0.0,nq_21,15,5,0.0010617213955466595,0.6682120749456638,0.0,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.720859877993966
0.05,nq_21,15,5,0.0010617213955466595,0.6682120749456638,1.986120586672511e-05,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.72072869736632
0.1,nq_21,15,5,0.0010617213955466595,0.6682120749456638,3.972241173345022e-05,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.72059751673866
0.25,nq_21,15,5,0.0010617213955466595,0.6682120749456638,9.930602933362555e-05,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.7202039748557
0.5,nq_21,15,5,0.0010617213955466595,0.6682120749456638,0.0001986120586672511,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.719548071717426
1.0,nq_21,15,5,0.0010617213955466595,0.6682120749456638,0.0003972241173345022,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.718236265440886
2.0,nq_21,15,5,0.0010617213955466595,0.6682120749456638,0.0007944482346690044,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.7156126528878
4.0,nq_21,15,5,0.0010617213955466595,0.6682120749456638,0.0015888964693380088,0;1;3;25;48,True,3,0.75,0.6604867223791132,-48.71036542778164
0.0,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.0,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-50.02718446364849
0.05,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.000680226420938674,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-50.02189281159326
0.1,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.001360452841877348,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-50.01660115953803
0.25,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.0034011321046933697,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-50.000726203372324
0.5,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.006802264209386739,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-49.97426794309615
1.0,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.013604528418773479,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-49.921351422543815
2.0,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.027209056837546958,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-49.815518381439134
4.0,nq_22,15,5,0.04199582898062604,0.7717241875242175,0.054418113675093915,0;3;5;26;30,True,4,0.3333333333333333,0.7779250985182057,-49.603852299229764
0.0,nq_23,15,5,0.015736156270777624,0.836330826979516,0.0,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.84928511897108
0.05,nq_23,15,5,0.015736156270777624,0.836330826979516,0.000235196063379683,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.84734430901044
0.1,nq_23,15,5,0.015736156270777624,0.836330826979516,0.000470392126759366,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.84540349904979
0.25,nq_23,15,5,0.015736156270777624,0.836330826979516,0.0011759803168984147,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.83958106916785
0.5,nq_23,15,5,0.015736156270777624,0.836330826979516,0.0023519606337968294,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.82987701936461
1.0,nq_23,15,5,0.015736156270777624,0.836330826979516,0.004703921267593659,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.81046891975815
2.0,nq_23,15,5,0.015736156270777624,0.836330826979516,0.009407842535187318,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.771652720545205
4.0,nq_23,15,5,0.015736156270777624,0.836330826979516,0.018815685070374635,5;7;8;33;34,True,3,0.75,0.8251881144429758,-50.69402032211933
0.0,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.0,0;1;2;4;7,True,4,1.0,0.9102010331457286,-50.24839464779496
0.05,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.0027861214229052728,0;1;2;4;7,True,4,1.0,0.9102010331457286,-50.223035341818985
0.1,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.0055722428458105456,0;1;2;4;7,True,4,1.0,0.9102010331457286,-50.197676035843
0.25,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.013930607114526365,0;1;2;4;7,True,4,1.0,0.9102010331457286,-50.12159811791507
0.5,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.02786121422905273,0;1;2;4;7,True,4,1.0,0.9102010331457286,-49.99480158803519
1.0,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.05572242845810546,0;1;2;4;7,True,4,1.0,0.9102010331457286,-49.7412085282754
2.0,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.11144485691621092,0;1;2;4;7,True,4,1.0,0.9102010331457286,-49.23402240875582
4.0,nq_24,15,5,0.18061294354345714,0.8103232650275454,0.22288971383242184,0;1;2;4;7,True,4,1.0,0.9102010331457286,-48.2196501697167
0.0,nq_25,15,5,0.01021745821129183,0.805476057123146,0.0,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.91634681818834
0.05,nq_25,15,5,0.01021745821129183,0.805476057123146,0.0001585622166537036,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.915122900119016
0.1,nq_25,15,5,0.01021745821129183,0.805476057123146,0.0003171244333074072,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.913898982049716
0.25,nq_25,15,5,0.01021745821129183,0.805476057123146,0.0007928110832685181,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.91022722784178
0.5,nq_25,15,5,0.01021745821129183,0.805476057123146,0.0015856221665370362,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.90410763749524
1.0,nq_25,15,5,0.01021745821129183,0.805476057123146,0.0031712443330740724,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.89186845680214
2.0,nq_25,15,5,0.01021745821129183,0.805476057123146,0.006342488666148145,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.86739009541595
4.0,nq_25,15,5,0.01021745821129183,0.805476057123146,0.01268497733229629,7;15;19;24;43,True,4,0.3333333333333333,0.7718850651428917,-48.81843337264358
0.0,nq_26,15,5,0.029685761563932322,0.685472081264526,0.0,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.75784616041578
0.05,nq_26,15,5,0.029685761563932322,0.685472081264526,0.0005413371140185683,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.754204360638674
0.1,nq_26,15,5,0.029685761563932322,0.685472081264526,0.0010826742280371365,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.75056256086156
0.25,nq_26,15,5,0.029685761563932322,0.685472081264526,0.0027066855700928413,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.73963716153025
0.5,nq_26,15,5,0.029685761563932322,0.685472081264526,0.005413371140185683,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.72142816264472
1.0,nq_26,15,5,0.029685761563932322,0.685472081264526,0.010826742280371365,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.68501016487366
2.0,nq_26,15,5,0.029685761563932322,0.685472081264526,0.02165348456074273,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.61217416933156
4.0,nq_26,15,5,0.029685761563932322,0.685472081264526,0.04330696912148546,8;23;29;45;46,False,0,0.0,0.6727415658000854,-48.46650217824734
0.0,nq_27,15,5,0.000909309550445562,0.6749185367627639,0.0,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.1813168340331
0.05,nq_27,15,5,0.000909309550445562,0.6749185367627639,1.684107328569574e-05,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.181208861275024
0.1,nq_27,15,5,0.000909309550445562,0.6749185367627639,3.368214657139148e-05,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.18110088851694
0.25,nq_27,15,5,0.000909309550445562,0.6749185367627639,8.420536642847868e-05,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.180776970242704
0.5,nq_27,15,5,0.000909309550445562,0.6749185367627639,0.00016841073285695735,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.1802371064523
1.0,nq_27,15,5,0.000909309550445562,0.6749185367627639,0.0003368214657139147,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.179157378871516
2.0,nq_27,15,5,0.000909309550445562,0.6749185367627639,0.0006736429314278294,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.17699792370994
4.0,nq_27,15,5,0.000909309550445562,0.6749185367627639,0.0013472858628556588,0;13;14;20;29,True,1,1.0,0.6411275353263262,-48.17267901338676
0.0,nq_28,15,5,0.0003801134741977519,0.8549964811619327,0.0,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.78151890690451
0.05,nq_28,15,5,0.0003801134741977519,0.8549964811619327,5.557230906709538e-06,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.781472097597444
0.1,nq_28,15,5,0.0003801134741977519,0.8549964811619327,1.1114461813419077e-05,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.78142528829038
0.25,nq_28,15,5,0.0003801134741977519,0.8549964811619327,2.778615453354769e-05,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.7812848603692
0.5,nq_28,15,5,0.0003801134741977519,0.8549964811619327,5.557230906709538e-05,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.78105081383387
1.0,nq_28,15,5,0.0003801134741977519,0.8549964811619327,0.00011114461813419076,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.78058272076325
2.0,nq_28,15,5,0.0003801134741977519,0.8549964811619327,0.0002222892362683815,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.77964653462198
4.0,nq_28,15,5,0.0003801134741977519,0.8549964811619327,0.000444578472536763,14;31;32;35;40,True,5,0.35714285714285715,0.8423135163671047,-50.777774162339476
0.0,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,0.0,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.48452002342299
0.05,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,1.0367620485910009e-07,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.484519137323836
0.1,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,2.0735240971820018e-07,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.484518251224685
0.25,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,5.183810242955003e-07,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.48451559292722
0.5,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,1.0367620485910007e-06,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.48451116243144
1.0,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,2.0735240971820013e-06,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.48450230143988
2.0,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,4.147048194364003e-06,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.48448457945679
4.0,nq_29,15,5,7.182730180521624e-06,0.8660041491906012,8.294096388728005e-06,2;4;9;10;22,True,1,0.5,0.8546793899849771,-48.48444913549057
0.0,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.0,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.45843782863514
0.05,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.00046657230175078506,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.45430549692237
0.1,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.0009331446035015701,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.4501731652096
0.25,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.0023328615087539256,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.43777617007129
0.5,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.004665723017507851,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.41711451150742
1.0,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.009331446035015702,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.3757911943797
2.0,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.018662892070031405,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.29314456012425
4.0,nq_3,15,5,0.032737883435595694,0.8770839478405789,0.03732578414006281,4;29;37;45;49,True,5,0.625,0.8856787463091609,-50.12785129161337
0.0,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.0,0;1;25;27;33,True,4,0.5,0.7933957345585539,-49.40884633166992
0.05,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.001324285511181425,0;1;25;27;33,True,4,0.5,0.7933957345585539,-49.39833950691083
0.1,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.00264857102236285,0;1;25;27;33,True,4,0.5,0.7933957345585539,-49.387832682151725
0.25,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.006621427555907125,0;1;25;27;33,True,4,0.5,0.7933957345585539,-49.35631220787447
0.5,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.01324285511181425,0;1;25;27;33,True,4,0.5,0.7933957345585539,-49.30377808407901
1.0,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.0264857102236285,0;1;25;27;33,True,4,0.5,0.7933957345585539,-49.198709836488106
2.0,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.052971420447257,0;1;25;27;33,True,4,0.5,0.7933957345585539,-48.9885733413063
4.0,nq_30,15,5,0.08456674614655565,0.7982289269353908,0.105942840894514,0;1;25;27;33,True,4,0.5,0.7933957345585539,-48.56830035094269
0.0,nq_31,15,5,0.0073585531400490525,0.7597123413486299,0.0,0;3;5;6;44,True,1,1.0,0.8118790882970668,-48.71461028049727
0.05,nq_31,15,5,0.0073585531400490525,0.7597123413486299,0.00012107450171577673,0;3;5;6;44,True,1,1.0,0.8118790882970668,-48.71362730193657
0.1,nq_31,15,5,0.0073585531400490525,0.7597123413486299,0.00024214900343155345,0;3;5;6;44,True,1,1.0,0.8118790882970668,-48.71264432337588
0.25,nq_31,15,5,0.0073585531400490525,0.7597123413486299,0.0006053725085788836,0;3;5;6;44,True,1,1.0,0.8118790882970668,-48.70969538769381
0.5,nq_31,15,5,0.0073585531400490525,0.7597123413486299,0.0012107450171577672,0;3;5;6;44,True,1,1.0,0.8118790882970668,-48.704780494890365
1.0,nq_31,15,5,0.0073585531400490525,0.7597123413486299,0.0024214900343155345,0;3;5;6;44,True,1,1.0,0.8118790882970668,-48.69495070928346
