configuration,question_id,n_candidates,prefiltered,pool_size,K,lam,gamma_effective,selected_count,selected_ranks,gold_ranks,gold_in_pool,gold_selected,gold_pool_count,gold_selected_count,quality_sum_selected,quality_mean_selected,pair_count_selected,b_pair_sum_selected,w_pair_sum_selected,residual_pair_sum_selected,objective_without_constant,qubo_energy_recomputed,recorded_energy,recorded_terms_total,exact_optimal_under_w,best_objective_under_w,objective_regret,combination_count,a_pool_mean,a_pool_std,a_pool_min,a_pool_q10,a_pool_q50,a_pool_q90,a_pool_max,a_selected_mean,a_selected_std,a_selected_min,a_selected_q10,a_selected_q50,a_selected_q90,a_selected_max,b_pool_mean,b_pool_std,b_pool_min,b_pool_q10,b_pool_q50,b_pool_q90,b_pool_max,b_selected_mean,b_selected_std,b_selected_min,b_selected_q10,b_selected_q50,b_selected_q90,b_selected_max,w_pool_mean,w_pool_std,w_pool_min,w_pool_q10,w_pool_q50,w_pool_q90,w_pool_max,w_selected_mean,w_selected_std,w_selected_min,w_selected_q10,w_selected_q50,w_selected_q90,w_selected_max,residual_pool_mean,residual_pool_std,residual_pool_min,residual_pool_q10,residual_pool_q50,residual_pool_q90,residual_pool_max,residual_selected_mean,residual_selected_std,residual_selected_min,residual_selected_q10,residual_selected_q50,residual_selected_q90,residual_selected_max
mobius_pairwise,nq_131,50,True,15,5,2.0,1.0,5,0;4;5;34;41,0;4;15;20;23;43;46,1,1,3,2,4.322369717014027,0.8644739434028054,10,8.852496581914798,5.159820446194596,3.6926761357202,0.8374507291805688,-49.16254927081943,-45.469873135099235,-45.469873135099235,True,0.8374507291805688,0.0,3003,0.5655233494143883,0.2862476367603305,0.11519035263283274,0.2081753966035763,0.6855450040487494,0.9172690021685993,1.0,0.8644739434028054,0.10161351561755447,0.7371146155968902,0.7449119462219592,0.8995964669297246,0.9716202769311396,1.0,0.8797235136409316,0.03571759341237051,0.7959539646117659,0.8366266268153536,0.8775960375807187,0.929273799960664,0.9688480227836634,0.8852496581914796,0.045709122832782556,0.8378299457386609,0.8378969622606911,0.8671449909516169,0.9512155483478602,0.9688480227836634,0.4786080682792691,0.03954648779044399,0.38857714589826825,0.4309345795787186,0.48060657630073533,0.530991299607661,0.573016183060838,0.5159820446194596,0.030506220128232776,0.47422501039786996,0.4859214079452358,0.5154830935035766,0.5451698981878308,0.573016183060838,0.40111544536166244,0.041656932713219796,0.312846919606565,0.34764880325840697,0.3991842931339782,0.45893642403569557,0.5315108843520536,0.36926761357202,0.02605931811526269,0.3351597132584375,0.3380989200627113,0.36224311708513746,0.4057883278142336,0.4071805179863853
mobius_pairwise,nq_132,50,True,15,5,2.0,1.0,5,0;5;6;20;23,9;18;19;28,1,0,1,0,2.9284804398483155,0.5856960879696631,10,8.198751248551854,4.621091631121162,3.5776596174306907,1.6926111912728468,-48.307388808727154,-44.72972919129646,-44.729729191296464,True,1.6926111912728468,0.0,3003,0.27543508282938145,0.30541859671714455,0.06372406659065702,0.065596907875041,0.11919355576440786,0.8099805367924442,1.0,0.5856960879696631,0.35722636982812456,0.08409787255116848,0.14729473742085863,0.7569749137530375,0.9381270475274862,1.0,0.8332696261756515,0.05146803467825422,0.7042543745351972,0.7677217778726595,0.8349763219719649,0.8976061766372104,0.9482988845491951,0.8198751248551852,0.041099974624488646,0.7416733046348131,0.7639011179083552,0.8321852683546157,0.858683686081852,0.8748221823952285,0.4383845424893021,0.03877081548459426,0.33853484912527776,0.3835267552422999,0.4412097613788249,0.48652232464042533,0.5172401125435606,0.46210916311211625,0.036883948351573916,0.4053061336757165,0.4126478455252447,0.45663416354126596,0.5126478914109502,0.5172401125435606,0.3948850836863494,0.04082090180428752,0.30415298104223887,0.33163730795861335,0.39653990104426007,0.44095871733549735,0.5004101900351319,0.35776596174306907,0.03842017167820044,0.31637276723850893,0.3171533780130555,0.3482796588970042,0.4004078472277946,0.44126566024530367
mobius_pairwise,nq_133,50,True,15,5,2.0,1.0,5,1;22;26;35;47,2;5;9;31;47,1,1,3,1,4.221261321504315,0.844252264300863,10,8.490006223518577,4.976864962378605,3.513141261139973,0.7556036408742903,-49.24439635912571,-45.73125509798574,-45.73125509798574,True,0.7556036408742903,0.0,3003,0.5309028816785147,0.2793006721682103,0.054915312468933775,0.1890774081159971,0.4811045945881705,0.9465786222260879,1.0,0.844252264300863,0.14535811502270576,0.6477087320044437,0.6678158944416129,0.8938347430770746,0.992696483330172,1.0,0.8701130309315704,0.05778649303630749,0.7177292109942682,0.7845853394149496,0.8838733498857817,0.93510185070449,0.9583413188962053,0.8490006223518577,0.057727074032771684,0.7730867037467043,0.7773040554283126,0.8743352676025884,0.913797141778005,0.9220448030679181,0.4777880563784589,0.03974852051667183,0.3732859597862423,0.4230505061709093,0.4812860781460392,0.5244751216342899,0.5605526601690023,0.49768649623786043,0.03722106071774855,0.4251487725676155,0.45893822416533686,0.5058350382181631,0.541996720499681,0.5443660161732773,0.39232497455311166,0.04399248585883108,0.30288295891709216,0.3343669150991941,0.3963531042401347,0.4439687471811198,0.4897921938294207,0.35131412611399726,0.03383214427035563,0.30288295891709216,0.3049965601811426,0.347737471859538,0.3977786603390402,0.41424668499076145
mobius_pairwise,nq_134,50,True,15,5,2.0,1.0,5,0;3;6;19;32,0;3;5;6,1,1,3,3,2.6369076756833985,0.5273815351366797,10,8.15468824093289,4.044476757371162,4.110211483561728,1.4075690816877633,-48.59243091831224,-44.482219434750505,-44.48221943475051,True,1.4075690816877633,0.0,3003,0.2407901986926572,0.2724214392548438,0.011033945330607305,0.015895527913525307,0.13239973163544613,0.49907073724831513,1.0,0.5273815351366797,0.2530339508027254,0.2507786047071922,0.3077604354172375,0.48333398224012697,0.8038247629015096,1.0,0.8119917372743105,0.067845903314004,0.6477268647415214,0.7243453923005162,0.8100269676038301,0.8958378132231322,0.922921734005161,0.815468824093289,0.06359215788755218,0.72420849660719,0.7288799211863797,0.8414718338527292,0.8766161458452296,0.8945171026252938,0.41235259626749876,0.04399440668985594,0.2945643739283118,0.3550788654228328,0.4199881039799962,0.4645697778876998,0.5007350504933801,0.4044476757371161,0.04449471294518714,0.3068571366850762,0.3468066283538816,0.4196735973630375,0.4399832135884594,0.4621984331738568,0.3996391410068118,0.035089547650408844,0.30784210919892663,0.35488160626471554,0.4012764280579059,0.4459192619569075,0.4636361442767596,0.4110211483561728,0.032474990349394675,0.3539546144719077,0.3734165686368808,0.41656295024910156,0.44616459733673275,0.4636361442767596
mobius_pairwise,nq_135,50,True,15,5,2.0,1.0,5,4;27;32;43;47,0;20;28;38,0,0,0,0,1.9617325521932325,0.3923465104386465,10,6.3891815905828935,3.1967879319544634,3.1923936586284296,1.235055379761231,-48.76494462023877,-45.57255096161034,-45.57255096161034,True,1.235055379761231,0.0,3003,0.17258812874935964,0.2388626456356883,0.024216917858984353,0.03266340222106446,0.09094326165037972,0.3047903949473327,1.0,0.3923465104386465,0.31099414905077827,0.12862403854393262,0.17295594458579974,0.25701215526543525,0.7346570218941058,1.0,0.6432533186407868,0.0673576243230616,0.4860013059499879,0.5739475407163418,0.6470033547628936,0.7173933045560167,0.9025128000210297,0.6389181590582893,0.035341054681181455,0.5810990722449316,0.5990623213198146,0.6411066677079744,0.6820925891990438,0.6937603520520339,0.32165149172026186,0.03364842774528483,0.24303802324463186,0.28657796965519855,0.32379573961220975,0.3581197392918442,0.4511764679510625,0.31967879319544634,0.01771056341295365,0.29069859144253685,0.2997662638645208,0.3206999554091644,0.34154751834228003,0.3474027457559635,0.32160182692052497,0.033716461515454474,0.24296328270535605,0.2871890649065535,0.32303486577106105,0.36031780498232796,0.45133633206996726,0.31923936586284296,0.017636783298061554,0.2904004808023948,0.29929605745529375,0.3203825331782878,0.3405450708567638,0.3463576062960704
mobius_pairwise,nq_136,50,True,15,5,2.0,1.0,5,7;16;18;21;38,21,1,1,1,1,1.1496087900263063,0.2299217580052612,10,6.368482082166003,3.1200402474237454,3.2484418347422572,1.970431457397439,-48.02956854260256,-44.7811267078603,-44.7811267078603,True,1.970431457397439,0.0,3003,0.08540866127738382,0.24611778946435736,0.0006354967978523583,0.0009351419719595577,0.007048332586016178,0.08551701988472522,1.0,0.2299217580052612,0.3872088347132855,0.0010452628561348194,0.003446490748087363,0.026545406069098217,0.6459879154060229,1.0,0.6805768374948642,0.08306175049415065,0.5543002208730707,0.5867111359562063,0.6658138843578943,0.8038568527244521,0.9915545879633123,0.6368482082166003,0.0808506431322133,0.5598699570362982,0.5750717511454675,0.608768764171312,0.7116196503338241,0.8501100502079367,0.3389903202191789,0.04601822370675999,0.2513450447933706,0.28770775173108964,0.3340949174651407,0.4032947534843127,0.4973775227206272,0.31200402474237454,0.05627303224227775,0.2552206132833031,0.27300501897296947,0.2954156403346583,0.3436136760903002,0.47043603784917,0.34158651727568534,0.04672644215888099,0.24785430785448004,0.2881101056565558,0.3330034748729404,0.40858655649441594,0.4941770652426851,0.32484418347422583,0.05489321956825861,0.2666691638539588,0.2703035744511088,0.30515666947957615,0.3933824086498385,0.4410112148422864
mobius_pairwise,nq_137,50,True,15,5,2.0,1.0,5,0;3;4;8;43,0;3,1,1,2,2,1.2719024806559591,0.25438049613119185,10,7.876172381780243,3.633561289148006,4.242611092632237,2.361658808492047,-47.638341191507955,-43.39573009887572,-43.39573009887572,True,2.361658808492047,0.0,3003,0.08666313573362014,0.24695373737909587,0.0005164160302504147,0.0006114744314680433,0.0022890660566776424,0.11103402727413883,1.0,0.25438049613119185,0.37515528012625565,0.0034433445288625545,0.02536170529946342,0.07548953264450141,0.6538921428108923,1.0,0.8040239524299553,0.054811896993919786,0.6383006950492887,0.7366889488526548,0.8056469626878479,0.8749470017679504,0.9308384657944926,0.7876172381780243,0.06997337359360566,0.6737833798066832,0.6829675785634675,0.8059040642687041,0.8408374758209782,0.921346475095347,0.3782864178988836,0.059042246600924726,0.248278092482449,0.29307254744069283,0.3954374139619369,0.446556784823046,0.5109557982144984,0.3633561289148006,0.07311583876545139,0.25586365909840786,0.2578735127375411,0.36639081901835935,0.44916433731647604,0.46607670295278003,0.42573753453107155,0.04584031958911243,0.2777259254311767,0.3812175493995857,0.415265309160023,0.4902001402942748,0.5571603859362845,0.4242611092632237,0.04055347911009077,0.3409225059783933,0.39481984282879723,0.4177650440395855,0.4816921200008133,0.4877132597102099
mobius_pairwise,nq_138,50,True,15,5,2.0,1.0,5,5;18;25;26;37,,0,0,0,0,2.8768083580303343,0.5753616716060669,10,7.77208464312489,3.8869728578643383,3.885111785260551,1.010164499834004,-48.989835500165995,-45.10472371490545,-45.10472371490545,True,1.010164499834004,0.0,3003,0.23585689047769295,0.3221910945913865,0.012668666255575764,0.014007458766647319,0.045000086958027784,0.7542609452502255,1.0,0.5753616716060669,0.35073999374559395,0.10636802485250031,0.21091468782178152,0.43681222645526435,0.9863573697787466,1.0,0.8312089686110741,0.07988477715219627,0.7026277825147341,0.7419128323100712,0.8027610258595522,0.9350960043124703,0.9561082603917681,0.777208464312489,0.05110295555609911,0.7242685227743171,0.733837028444415,0.7605295422088625,0.815563157633117,0.9108714875999945,0.4156429320333868,0.03994335519480305,0.351323618727118,0.37100487476525307,0.4013856703711862,0.4676210589667779,0.4781563717951179,0.38869728578643387,0.02557651006300395,0.3622443063752636,0.3669897474684065,0.3804088526351745,0.4079421680585633,0.4555827817414941,0.4155660365776873,0.0399415511742258,0.35130416378761614,0.3708972868886821,0.401375355488366,0.4674749453456924,0.4779518885966502,0.3885111785260551,0.025526705008899614,0.36202421639905347,0.3668472809760085,0.38012068957368794,0.4076209895745537,0.4552887058585004
mobius_pairwise,nq_139,50,True,15,5,2.0,1.0,5,0;3;6;31;45,,0,0,0,0,1.3111059396531834,0.2622211879306367,10,6.6002326117784795,3.223480297274726,3.376752314503754,1.9123743576215426,-48.087625642378455,-44.710873327874694,-44.7108733278747,True,1.9123743576215426,0.0,3003,0.09076044819769034,0.24959267377100589,0.0009597846590648668,0.0011966625226568137,0.0029762231513292396,0.168332383474565,1.0,0.2622211879306367,0.3777932716217535,0.0011082608307377455,0.0011966625226568137,0.08434332391290553,0.6897300359396019,1.0,0.6901124323535359,0.06144393906072254,0.5405516070036795,0.6134447686045037,0.6866315535534394,0.7657090321660616,0.8512689814726672,0.6600232611778479,0.07851195950696324,0.5405516070036795,0.5649717344460168,0.6613456373826081,0.7242664630240697,0.8421008814723643,0.34228670573056985,0.03328815037892213,0.25649671452871237,0.30235818183184965,0.3435927504913115,0.37802679366432324,0.42642256553800956,0.32234802972747256,0.033788693035238945,0.27086107381835445,0.2728004533995447,0.33250913221052514,0.3639894281348648,0.376449893537976,0.347825726622966,0.036149275497090225,0.2696905331853251,0.3067078127802215,0.3470197058028461,0.3851009752690149,0.48437959885923104,0.33767523145037537,0.05314285970933729,0.2696905331853251,0.27291427636315796,0.3335742881812853,0.3879696894197067,0.4656509879343883
mobius_pairwise,nq_140,50,True,15,5,2.0,1.0,5,1;6;7;16;21,1;6,1,1,2,2,4.005944235030746,0.8011888470061492,10,8.7156232863801,4.982376857108736,3.7332464292713645,0.97643262207799,-49.02356737792201,-45.290320948650646,-45.290320948650646,True,0.97643262207799,0.0,3003,0.2798776896699914,0.4198785753364698,0.0005436762886783795,0.0009188127992721324,0.013960745363620007,0.9962575067774901,1.0,0.8011888470061492,0.3454555102729359,0.11436781583482536,0.42877796526564294,0.9922621554647041,0.999568429727739,1.0,0.8873674869868267,0.031843134057478545,0.7918473029070647,0.8479018469840616,0.8907552225698214,0.9219308020913017,0.9901216169141247,0.8715623286380101,0.0527821284026391,0.798785067897302,0.8191749895502322,0.8815301519119549,0.9079607764855495,0.9901216169141247,0.44313030888517524,0.043289004212098595,0.3627741736519547,0.3923777338703687,0.4405257161177379,0.5100022643720937,0.5950608084570623,0.4982376857108736,0.06653988069092256,0.41025713746809067,0.41873619958232605,0.5352747282129431,0.5529699983989591,0.5950608084570623,0.44423717810165136,0.04734510241240674,0.33849786700964357,0.38734316157966503,0.4463426692450848,0.510564379693804,0.5481265831839508,0.37332464292713646,0.02597982003583082,0.3437427085758664,0.3465097848934253,0.3695410397784737,0.39984676738138647,0.4131507030015131
mobius_pairwise,nq_141,50,True,15,5,2.0,1.0,5,14;24;33;35;45,2;3;5;7;11;13;14;16;18;19;20;21;22;23;24;25;26;29;30;31;32;33;34;35;36;37;39;44;45;46;47;48,1,1,13,5,4.892661091017662,0.9785322182035324,10,8.469424092156384,5.136312347343909,3.333111744812475,0.24365125632624718,-49.756348743673755,-46.423236998861285,-46.42323699886128,True,0.24365125632624718,0.0,3003,0.8986335915693316,0.09109592852364096,0.729434763613293,0.7437550354074739,0.9299554254892274,0.9833190089556618,1.0,0.9785322182035324,0.013997035940831962,0.9604639553522273,0.9630962153409915,0.9788625462455814,0.9945159936382861,1.0,0.853432237026981,0.057673559493438685,0.7453586960337384,0.786766943100909,0.8402391885499224,0.9417302554270003,0.9819927486907674,0.8469424092156383,0.07036799536014299,0.7648924158360101,0.7688669384090633,0.8119167656579116,0.9261486814160124,0.9616721794023995,0.5102143324290883,0.033672272754091265,0.4450562443520042,0.47015272811760034,0.5031312408267856,0.5547616170621729,0.5909963743453837,0.5136312347343909,0.0348203628478249,0.4719746910703946,0.47303585532151315,0.49491195298082485,0.5544374774763472,0.5703713439412358,0.34321790459789264,0.026756633461848096,0.2929177247656155,0.3109556188120269,0.34103649144133874,0.37930344128925036,0.4041039888903105,0.3333111744812475,0.0356930168627636,0.2929177247656155,0.29583108308755013,0.3171972379524757,0.37288173860236823,0.3913008354611637
mobius_pairwise,nq_142,50,True,15,5,2.0,1.0,5,4;6;10;37;41,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;30;31;36;37;39;41;42;43;44;45;47;49,1,1,13,5,3.4879800850106215,0.6975960170021243,10,8.491524205466202,4.969858377854074,3.521665827612127,1.4818782928434522,-48.518121707156546,-44.99645587954441,-44.99645587954442,True,1.4818782928434522,0.0,3003,0.2950009456804049,0.3308609929235955,0.042675789112409296,0.05492281510746219,0.12477146250430379,0.8425482977149593,1.0,0.6975960170021243,0.28644610663007314,0.18269257245086912,0.3742993911465763,0.7179921915340489,0.9702342807342266,1.0,0.8381604740436127,0.050465104705745174,0.7196737027434524,0.7704903165771361,0.8389024987640085,0.906221089509476,0.9481865535637356,0.8491524205466201,0.04087704281747948,0.777889465571484,0.8057178064887889,0.8470796401108545,0.9029918531363081,0.906587297164126,0.4508170263418254,0.043668577873622626,0.3578457352877833,0.3909966449856836,0.4569975114810619,0.5084080501550939,0.551587859016023,0.49698583778540745,0.03656053707392211,0.42448388749412747,0.46268064770206474,0.5106850161834843,0.5359768702710812,0.551587859016023,0.38734344770178736,0.04073577601032932,0.291754069141828,0.3352097773976971,0.38399986421484467,0.44234651379461737,0.4778306432977821,0.3521665827612127,0.022624923446625735,0.30579701494831113,0.3313977858643099,0.35420250811272974,0.3752041189638919,0.3869493357198187
mobius_pairwise,nq_143,50,True,15,5,2.0,1.0,5,8;26;34;45;47,6;26;47,1,1,2,2,4.684517634999127,0.9369035269998254,10,7.3679716943923825,4.626761537751763,2.7412101566406184,-0.057756097247363414,-50.05775609724736,-47.316545940606744,-47.316545940606744,True,-0.057756097247363414,0.0,3003,0.8280565472035492,0.10695579091955242,0.6809631886241392,0.7115815204720187,0.8022322444478693,0.9809581168750492,1.0,0.9369035269998254,0.07236637330087209,0.8022322444478693,0.8557154478025013,0.9463852025959388,0.9999839740483478,1.0,0.7343523830445872,0.049615071685461525,0.6519557616170634,0.6806199975597381,0.7343392016497531,0.7668899579810106,0.9936306718343298,0.7367971694392382,0.09287823681211149,0.6526590343255073,0.6591642336250509,0.7249998298201147,0.778307190387352,0.9936306718343298,0.45787929798808735,0.026091168325084253,0.407233530081226,0.4301146550596039,0.45747569089173273,0.47886484114752104,0.5968048335787555,0.46267615377517635,0.049527431110125704,0.407233530081226,0.414240246027766,0.459861968304375,0.4835047998273887,0.5968048335787555,0.27647308505649976,0.028489337065075376,0.2286263968773744,0.24509115981295043,0.27442546145687563,0.3082710807875235,0.3968258382555744,0.27412101566406183,0.04403747195392646,0.23082198092139794,0.24346363526499662,0.2651378615157397,0.2948023905599632,0.3968258382555744
mobius_pairwise,nq_144,50,True,15,5,2.0,1.0,5,11;20;28;36;39,0;1;3;4;5;6;8;11;12;20;21;22;28;29;36;39;40;41;43;45;48,1,1,15,5,4.985543312866102,0.9971086625732204,10,8.798856033453582,5.395905406062423,3.4029506273911583,0.410362093196321,-49.58963790680368,-46.186687279412524,-46.186687279412524,True,0.410362093196321,0.0,3003,0.9988744512554981,0.002487140004167293,0.9907039532235059,0.9967816325677443,0.999817687153195,0.9999924617782676,1.0,0.9971086625732204,0.0037110748213516503,0.9907039532235059,0.9924543235387592,0.999817687153195,0.9999741648919739,0.9999872375043454,0.9140589317475382,0.030028750349439824,0.8453573296123663,0.8743813998176043,0.9143970714565857,0.9547281681607365,0.9746394192898058,0.879885603345358,0.020759730502135625,0.8453573296123663,0.8466393770660438,0.8869842002979422,0.9006861427082038,0.9083980569372776,0.5568659248065548,0.015052104064385875,0.5224550265758168,0.5369734712050134,0.5571517043588928,0.5773389499937593,0.5868130522829187,0.5395905406062422,0.010465132466830729,0.5225198243883212,0.5228919405681628,0.5432057624157024,0.5499920691377628,0.5541819398169817,0.3571930069409833,0.014980682365290338,0.3228375052240451,0.33722401175267425,0.35724536709769283,0.3773892181669771,0.3878263670068871,0.3402950627391158,0.010301402244288304,0.3228375052240451,0.3237474364978809,0.3437784378822399,0.35069407357044097,0.3542161171202959
mobius_pairwise,nq_145,50,True,15,5,2.0,1.0,5,17;18;25;30;33,8,1,0,1,0,1.5550493902140923,0.31100987804281843,10,7.6518199652853225,3.8539380031644037,3.7978819621209188,2.2988886129503117,-47.701111387049686,-43.90322942492877,-43.90322942492877,True,2.2988886129503117,0.0,3003,0.12411260270206996,0.24982377146084375,0.0003056729738844785,0.0012171470548439191,0.02227293981182955,0.27083600782015677,1.0,0.31100987804281843,0.36403978079305604,0.0003056729738844785,0.005905579770122712,0.2671347927263995,0.7093213938197314,1.0,0.8274344366742253,0.07738775466266151,0.646427216998416,0.7064233772503008,0.8388649040062617,0.9395730587042666,0.9591967432411008,0.7651819965285322,0.07229288847556918,0.646427216998416,0.6876857400683967,0.7578929769149916,0.8608304963136111,0.8692411511876752,0.4139269742378222,0.04148568442300728,0.30712141140662563,0.35218308134869764,0.41976072529436476,0.46951652123189935,0.4812768150062394,0.3853938003164404,0.03816895565705288,0.3267412106800466,0.3462925869000602,0.3776214218668432,0.441384006180051,0.441429153575971,0.41350746243640313,0.038339510313754994,0.3196860063183694,0.3536890509141339,0.4171751128378494,0.46859956859759827,0.4794015056506789,0.3797881962120919,0.03610985626633264,0.3196860063183694,0.3273643597587152,0.3832048650210671,0.4194063591149645,0.4278621613849486
mobius_pairwise,nq_146,50,True,15,5,2.0,1.0,5,9;14;22;27;46,2;6;8;9;14;22;33,1,1,5,3,4.695037659365871,0.9390075318731743,10,7.660852427250855,4.756149521950241,2.9047029053006135,0.061111862584369625,-49.93888813741563,-47.03418523211501,-47.034185232115014,True,0.061111862584369625,0.0,3003,0.7653311039414603,0.21408395373434777,0.37296853192572677,0.45708885741325833,0.7921845573528911,0.999802547391509,1.0,0.9390075318731743,0.08723462142539276,0.7760333488899122,0.8333992393775532,0.9996559691432879,0.9999601064894625,1.0,0.7828119641483741,0.08094721396214288,0.6697226214192107,0.6901274728618221,0.7580477833279421,0.8983281637829361,0.9864698751753629,0.7660852427250855,0.1125318208149339,0.6698701254399899,0.6787075695633875,0.6932477842696874,0.9186430782968752,0.9747838317777738,0.46107967847576037,0.050548418725567174,0.3587644039731197,0.4003307096998653,0.45301880738383044,0.5305985985698097,0.5932349375876814,0.4756149521950241,0.060419290426741434,0.4284132886438478,0.4303426046200995,0.43851977867266545,0.5593163869229432,0.5873403936339431,0.32173228567261364,0.041230535560221784,0.2358320291773619,0.2676058217127836,0.31860189326189065,0.37662922025353784,0.43259758965110884,0.29047029053006135,0.053078973078217025,0.2358320291773619,0.23944348142743047,0.2637626534168108,0.359326691373932,0.38744343814383075
mobius_pairwise,nq_147,50,True,15,5,2.0,1.0,5,6;11;16;40;44,0;6;8;11;40,1,1,5,3,4.8840226329480885,0.9768045265896177,10,7.2915582254642,4.616436562692808,2.6751216627713914,-0.26758607025528036,-50.26758607025528,-47.59246440748388,-47.59246440748389,True,-0.26758607025528036,0.0,3003,0.557314833019451,0.3883338321643146,0.08131696746192221,0.13104269657301237,0.39456500475421397,0.9999613731263202,1.0,0.9768045265896177,0.03948089940771547,0.8985244608118397,0.9336598466110314,0.9992290719794727,0.9999613731263202,0.9999945159376874,0.7406681097588647,0.0745522432728761,0.5648604131062104,0.6639248428368125,0.7292899557012426,0.846696415313414,0.9763227270039843,0.7291558225464201,0.10007870351165979,0.6310492070577737,0.6426060714419998,0.6817889761299353,0.8181811106410777,0.9763227270039843,0.4079385241780391,0.06165555822288091,0.2403184402147568,0.34021097144931545,0.411950145794522,0.4865447392060611,0.5881613635019921,0.4616436562692809,0.05133219394229446,0.4119925445367946,0.4140878924760216,0.4408900415584674,0.5090793329580205,0.5881613635019921,0.33272958558082544,0.05301919331585311,0.21672849814406014,0.2613547212114971,0.3338265269366263,0.39529273180665436,0.4573786212974431,0.26751216627713914,0.0490514956049021,0.21672849814406014,0.2303807104675132,0.2443066814373125,0.30910177768305713,0.38816136350199215
mobius_pairwise,nq_148,50,True,15,5,2.0,1.0,5,0;1;5;11;22,0;1;4;6;17;22,1,1,6,3,4.565626155180066,0.9131252310360132,10,8.739109744093332,5.250094319115833,3.489015424977497,0.684468163935767,-49.31553183606423,-45.826516411086736,-45.826516411086736,True,0.684468163935767,0.0,3003,0.6179799857533544,0.3340728944869582,0.11693466741634224,0.12814635277625017,0.7777732224502046,0.9759469094205561,1.0,0.9131252310360132,0.08765864872913202,0.7777732224502046,0.8039527166841646,0.9541583769814903,0.9961890390853066,1.0,0.8931260169388795,0.03957495161288062,0.7913731910849913,0.8392608985252691,0.894222745046936,0.94377867520436,0.9688167917829944,0.8739109744093332,0.028704885670205297,0.8205861759787799,0.8441887650889472,0.8751115290331404,0.9136482096798482,0.9226925744460722,0.4933963508426335,0.04443990476858313,0.3473748253227091,0.4382088492588576,0.49922856299081897,0.543726353651495,0.579579325904396,0.5250094319115834,0.0202889291826885,0.4751138782802225,0.5139290315874667,0.5243418962036931,0.5428046578708918,0.56040744254225,0.399729666096246,0.043060196435120615,0.3000046763849906,0.3439399664631997,0.39456073919391216,0.45695521826801455,0.5028774900780055,0.3489015424977498,0.015754385597814512,0.3234056374950385,0.3250909031706168,0.34976312663304954,0.3639177991899113,0.37179448735397125
mobius_pairwise,nq_149,50,True,15,5,2.0,1.0,5,2;4;6;12;38,2;4,1,1,2,2,4.7923297644112495,0.9584659528822499,10,8.4902932436603,5.171512754327937,3.318780489332363,0.3791829899166874,-49.620817010083314,-46.30203652075095,-46.302036520750946,True,0.3791829899166874,0.0,3003,0.4229209643240577,0.4251651489985974,0.008843538522558075,0.01672354748795166,0.20062836815849822,0.9820693302929886,1.0,0.9584659528822499,0.04297337120871941,0.8823954469571863,0.9112783722194705,0.9556480205585559,0.9998734147130441,1.0,0.8198200419205747,0.060412040595386275,0.6793260575255271,0.7414953744088351,0.8120571310518756,0.8962956907815413,0.9711121483546042,0.8490293243660301,0.05258137910929171,0.7584221970537947,0.8066936376520675,0.8540431216769752,0.8798468704466016,0.9711121483546042,0.4414837914826047,0.04819012718838356,0.3541893184433558,0.38291566791633,0.4406683961782504,0.5113460756368293,0.5855560741773022,0.5171512754327938,0.028890206225098428,0.4680051153649711,0.48775460316879954,0.5183057055546634,0.537209413784859,0.5855560741773022,0.37833625043797,0.04698377684515915,0.24387708571655137,0.32042153290736947,0.3777997573997892,0.43787174121794925,0.5008833244362034,0.33187804893323625,0.024934446717049596,0.2904170816888236,0.3086016838177954,0.3291100122239856,0.3545667836787299,0.3855560741773021
mobius_pairwise,nq_150,50,True,15,5,2.0,1.0,5,8;9;16;31;36,,0,0,0,0,1.2647089484318046,0.25294178968636094,10,7.418361935279548,3.6506192969789177,3.767742638300631,2.385910348547113,-47.614089651452886,-43.846347013152254,-43.846347013152254,True,2.385910348547113,0.0,3003,0.10987726860390075,0.24388636210932857,0.005039609422128048,0.005303840974626208,0.015326905065562422,0.16209952052692136,1.0,0.25294178968636094,0.3772088397808804,0.005516648474309958,0.007833194526696147,0.10896424945528031,0.6555680147587756,1.0,0.7845588176621918,0.08513276651413773,0.5945453816627453,0.6668724607016971,0.7848996603128018,0.907648840657293,0.9589421295367417,0.7418361935279549,0.08288120177446447,0.596413942440611,0.5995977727848429,0.7552797704193145,0.825880410308916,0.861351372674265,0.3914650068152674,0.04217778021736271,0.2969664209440035,0.33252706705497515,0.3899063912617255,0.4530504393478772,0.4792436167850277,0.3650619296978918,0.036000093582072505,0.29800710909602357,0.2997825698453047,0.3754397954655633,0.4007524782160964,0.41132567552769295,0.39309381084692435,0.0436442608651952,0.2975789607187418,0.33434539364672206,0.39303482436860615,0.45518234894938164,0.48367474726409143,0.376774263830063,0.05145945255244634,0.2984068333445874,0.2998152029395382,0.3774876048213737,0.417919639792975,0.48367474726409143
